lane,index,frame,bin,re,im
A,6269,96,125,27,0
A,6270,96,126,67,0
A,6271,96,127,-30,0
A,6272,98,0,1,0
A,6273,98,1,-37,0
A,6274,98,2,-29,0
A,6275,98,3,-13,0
A,6276,98,4,-12,0
A,6277,98,5,-27,0
A,6278,98,6,-43,0
A,6279,98,7,-1,0
A,6280,98,8,-3,0
A,6281,98,9,-45,0
A,6282,98,10,-29,0
A,6283,98,11,-7,0
A,6284,98,12,-13,0
A,6285,98,13,-36,0
A,6286,98,14,-46,0
A,6287,98,15,3,0
A,6288,98,16,9,0
A,6289,98,17,-13,0
A,6290,98,18,-31,0
A,6291,98,19,33,0
A,6292,98,20,-15,0
A,6293,98,21,17,0
A,6294,98,22,-27,0
A,6295,98,23,29,0
A,6296,98,24,-12,0
A,6297,98,25,-8,0
A,6298,98,26,-47,0
A,6299,98,27,23,0
A,6300,98,28,-40,0
A,6301,98,29,21,0
A,6302,98,30,-36,0
A,6303,98,31,16,0
A,6304,98,32,33,0
A,6305,98,33,-26,0
A,6306,98,34,41,0
A,6307,98,35,-32,0
A,6308,98,36,42,0
A,6309,98,37,-48,0
A,6310,98,38,6,0
A,6311,98,39,-3,0
A,6312,98,40,46,0
A,6313,98,41,-49,0
A,6314,98,42,19,0
A,6315,98,43,-21,0
A,6316,98,44,48,0
A,6317,98,45,-56,0
A,6318,98,46,-18,0
A,6319,98,47,13,0
A,6320,98,48,47,0
A,6321,98,49,4,0
A,6322,98,50,77,0
A,6323,98,51,-26,0
A,6324,98,52,74,0
A,6325,98,53,-23,0
A,6326,98,54,52,0
A,6327,98,55,5,0
A,6328,98,56,57,0
A,6329,98,57,-19,0
A,6330,98,58,49,0
A,6331,98,59,-16,0
A,6332,98,60,70,0
A,6333,98,61,-32,0
A,6334,98,62,12,0
A,6335,98,63,21,0
A,6336,98,64,6,0
A,6337,98,65,70,0
A,6338,98,66,32,0
A,6339,98,67,43,0
A,6340,98,68,8,0
A,6341,98,69,62,0
A,6342,98,70,54,0
A,6343,98,71,19,0
A,6344,98,72,3,0
A,6345,98,73,57,0
A,6346,98,74,36,0
A,6347,98,75,26,0
A,6348,98,76,21,0
A,6349,98,77,47,0
A,6350,98,78,57,0
A,6351,98,79,10,0
A,6352,98,80,-5,0
A,6353,98,81,23,0
A,6354,98,82,10,0
A,6355,98,83,8,0
A,6356,98,84,1,0
A,6357,98,85,15,0
A,6358,98,86,18,0
A,6359,98,87,-2,0
A,6360,98,88,-7,0
A,6361,98,89,8,0
A,6362,98,90,7,0
A,6363,98,91,-1,0
A,6364,98,92,-4,0
A,6365,98,93,7,0
A,6366,98,94,12,0
A,6367,98,95,-8,0
A,6368,98,96,-4,0
A,6369,98,97,-32,0
A,6370,98,98,-46,0
A,6371,98,99,8,0
A,6372,98,100,-20,0
A,6373,98,101,-4,0
A,6374,98,102,-42,0
A,6375,98,103,13,0
A,6376,98,104,-16,0
A,6377,98,105,-32,0
A,6378,98,106,-46,0
A,6379,98,107,9,0
A,6380,98,108,-42,0
A,6381,98,109,-2,0
A,6382,98,110,-46,0
A,6383,98,111,1,0
A,6384,98,112,-19,0
A,6385,98,113,-54,0
A,6386,98,114,-75,0
A,6387,98,115,5,0
A,6388,98,116,-48,0
A,6389,98,117,-18,0
A,6390,98,118,-81,0
A,6391,98,119,7,0
A,6392,98,120,-40,0
A,6393,98,121,-41,0
A,6394,98,122,-85,0
A,6395,98,123,9,0
A,6396,98,124,-70,0
A,6397,98,125,-6,0
A,6398,98,126,-71,0
A,6399,98,127,-3,0
A,6400,100,0,-5,0
A,6401,100,1,-14,0
A,6402,100,2,-1,0
A,6403,100,3,-19,0
A,6404,100,4,-1,0
A,6405,100,5,-19,0
A,6406,100,6,-9,0
A,6407,100,7,-11,0
A,6408,100,8,-3,0
A,6409,100,9,-18,0
A,6410,100,10,-3,0
A,6411,100,11,-16,0
A,6412,100,12,-1,0
A,6413,100,13,-21,0
A,6414,100,14,-10,0
A,6415,100,15,-9,0
A,6416,100,16,1,0
A,6417,100,17,-4,0
A,6418,100,18,10,0
A,6419,100,19,-14,0
A,6420,100,20,8,0
A,6421,100,21,-15,0
A,6422,100,22,4,0
A,6423,100,23,-8,0
A,6424,100,24,4,0
A,6425,100,25,-14,0
A,6426,100,26,5,0
A,6427,100,27,-15,0
A,6428,100,28,7,0
A,6429,100,29,-18,0
A,6430,100,30,-5,0
A,6431,100,31,-5,0
A,6432,100,32,-22,0
A,6433,100,33,41,0
A,6434,100,34,5,0
A,6435,100,35,17,0
A,6436,100,36,-16,0
A,6437,100,37,41,0
A,6438,100,38,31,0
A,6439,100,39,-7,0
A,6440,100,40,-19,0
A,6441,100,41,36,0
A,6442,100,42,13,0
A,6443,100,43,1,0
A,6444,100,44,-14,0
A,6445,100,45,25,0
A,6446,100,46,31,0
A,6447,100,47,-19,0
A,6448,100,48,2,0
A,6449,100,49,38,0
A,6450,100,50,27,0
A,6451,100,51,12,0
A,6452,100,52,8,0
A,6453,100,53,25,0
A,6454,100,54,38,0
A,6455,100,55,0,0
A,6456,100,56,2,0
A,6457,100,57,33,0
A,6458,100,58,34,0
A,6459,100,59,5,0
A,6460,100,60,15,0
A,6461,100,61,18,0
A,6462,100,62,35,0
A,6463,100,63,-3,0
A,6464,100,64,1,0
A,6465,100,65,0,0
A,6466,100,66,-3,0
A,6467,100,67,4,0
A,6468,100,68,1,0
A,6469,100,69,0,0
A,6470,100,70,-1,0
A,6471,100,71,5,0
A,6472,100,72,0,0
A,6473,100,73,3,0
A,6474,100,74,-3,0
A,6475,100,75,7,0
A,6476,100,76,-4,0
A,6477,100,77,5,0
A,6478,100,78,-3,0
A,6479,100,79,4,0
A,6480,100,80,-3,0
A,6481,100,81,-12,0
A,6482,100,82,-10,0
A,6483,100,83,-7,0
A,6484,100,84,-6,0
A,6485,100,85,-10,0
A,6486,100,86,-13,0
A,6487,100,87,-4,0
A,6488,100,88,-5,0
A,6489,100,89,-9,0
A,6490,100,90,-10,0
A,6491,100,91,-3,0
A,6492,100,92,-10,0
A,6493,100,93,-8,0
A,6494,100,94,-11,0
A,6495,100,95,-4,0
A,6496,100,96,16,0
A,6497,100,97,5,0
A,6498,100,98,22,0
A,6499,100,99,-1,0
A,6500,100,100,22,0
A,6501,100,101,0,0
A,6502,100,102,15,0
A,6503,100,103,8,0
A,6504,100,104,19,0
A,6505,100,105,0,0
A,6506,100,106,19,0
A,6507,100,107,2,0
A,6508,100,108,25,0
A,6509,100,109,0,0
A,6510,100,110,10,0
A,6511,100,111,13,0
A,6512,100,112,9,0
A,6513,100,113,-11,0
A,6514,100,114,4,0
A,6515,100,115,-9,0
A,6516,100,116,12,0
A,6517,100,117,-14,0
A,6518,100,118,-2,0
A,6519,100,119,2,0
A,6520,100,120,9,0
A,6521,100,121,-13,0
A,6522,100,122,-2,0
A,6523,100,123,-4,0
A,6524,100,124,7,0
A,6525,100,125,-13,0
A,6526,100,126,-12,0
A,6527,100,127,4,0
A,6528,102,0,1,0
A,6529,102,1,-15,0
A,6530,102,2,-4,0
A,6531,102,3,-8,0
A,6532,102,4,1,0
A,6533,102,5,-14,0
A,6534,102,6,-13,0
A,6535,102,7,-1,0
A,6536,102,8,3,0
A,6537,102,9,-13,0
A,6538,102,10,-6,0
A,6539,102,11,-5,0
A,6540,102,12,-2,0
A,6541,102,13,-14,0
A,6542,102,14,-15,0
A,6543,102,15,1,0
A,6544,102,16,1,0
A,6545,102,17,5,0
A,6546,102,18,3,0
A,6547,102,19,3,0
A,6548,102,20,2,0
A,6549,102,21,2,0
A,6550,102,22,5,0
A,6551,102,23,0,0
A,6552,102,24,1,0
A,6553,102,25,1,0
A,6554,102,26,5,0
A,6555,102,27,-1,0
A,6556,102,28,3,0
A,6557,102,29,3,0
A,6558,102,30,5,0
A,6559,102,31,1,0
A,6560,102,32,-6,0
A,6561,102,33,-9,0
A,6562,102,34,-20,0
A,6563,102,35,2,0
A,6564,102,36,-16,0
A,6565,102,37,-5,0
A,6566,102,38,-20,0
A,6567,102,39,1,0
A,6568,102,40,-9,0
A,6569,102,41,-4,0
A,6570,102,42,-18,0
A,6571,102,43,0,0
A,6572,102,44,-17,0
A,6573,102,45,-4,0
A,6574,102,46,-19,0
A,6575,102,47,-4,0
A,6576,102,48,1,0
A,6577,102,49,0,0
A,6578,102,50,4,0
A,6579,102,51,-4,0
A,6580,102,52,2,0
A,6581,102,53,-2,0
A,6582,102,54,3,0
A,6583,102,55,-3,0
A,6584,102,56,5,0
A,6585,102,57,-4,0
A,6586,102,58,8,0
A,6587,102,59,-6,0
A,6588,102,60,6,0
A,6589,102,61,-8,0
A,6590,102,62,3,0
A,6591,102,63,-2,0
A,6592,102,64,-5,0
A,6593,102,65,-5,0
A,6594,102,66,0,0
A,6595,102,67,-5,0
A,6596,102,68,0,0
A,6597,102,69,1,0
A,6598,102,70,-5,0
A,6599,102,71,-8,0
A,6600,102,72,0,0
A,6601,102,73,-3,0
A,6602,102,74,8,0
A,6603,102,75,-9,0
A,6604,102,76,5,0
A,6605,102,77,-13,0
A,6606,102,78,7,0
A,6607,102,79,-4,0
A,6608,102,80,2,0
A,6609,102,81,-1,0
A,6610,102,82,1,0
A,6611,102,83,8,0
A,6612,102,84,0,0
A,6613,102,85,3,0
A,6614,102,86,-1,0
A,6615,102,87,6,0
A,6616,102,88,0,0
A,6617,102,89,2,0
A,6618,102,90,-6,0
A,6619,102,91,7,0
A,6620,102,92,-3,0
A,6621,102,93,6,0
A,6622,102,94,-2,0
A,6623,102,95,3,0
A,6624,102,96,2,0
A,6625,102,97,-7,0
A,6626,102,98,0,0
A,6627,102,99,-1,0
A,6628,102,100,2,0
A,6629,102,101,-1,0
A,6630,102,102,-5,0
A,6631,102,103,-2,0
A,6632,102,104,4,0
A,6633,102,105,-6,0
A,6634,102,106,4,0
A,6635,102,107,-2,0
A,6636,102,108,7,0
A,6637,102,109,-6,0
A,6638,102,110,0,0
A,6639,102,111,3,0
A,6640,102,112,-1,0
A,6641,102,113,8,0
A,6642,102,114,9,0
A,6643,102,115,3,0
A,6644,102,116,2,0
A,6645,102,117,11,0
A,6646,102,118,11,0
A,6647,102,119,-3,0
A,6648,102,120,-2,0
A,6649,102,121,3,0
A,6650,102,122,9,0
A,6651,102,123,0,0
A,6652,102,124,5,0
A,6653,102,125,-1,0
A,6654,102,126,10,0
A,6655,102,127,-2,0
A,6656,104,0,-3,0
A,6657,104,1,9,0
A,6658,104,2,4,0
A,6659,104,3,1,0
A,6660,104,4,-1,0
A,6661,104,5,6,0
A,6662,104,6,9,0
A,6663,104,7,-3,0
A,6664,104,8,-2,0
A,6665,104,9,6,0
A,6666,104,10,6,0
A,6667,104,11,0,0
A,6668,104,12,1,0
A,6669,104,13,2,0
A,6670,104,14,8,0
A,6671,104,15,-1,0
A,6672,104,16,2,0
A,6673,104,17,-1,0
A,6674,104,18,-1,0
A,6675,104,19,2,0
A,6676,104,20,-1,0
A,6677,104,21,-1,0
A,6678,104,22,-3,0
A,6679,104,23,1,0
A,6680,104,24,-1,0
A,6681,104,25,0,0
A,6682,104,26,-3,0
A,6683,104,27,3,0
A,6684,104,28,-2,0
A,6685,104,29,1,0
A,6686,104,30,-2,0
A,6687,104,31,3,0
A,6688,104,32,1,0
A,6689,104,33,-7,0
A,6690,104,34,-1,0
A,6691,104,35,-4,0
A,6692,104,36,2,0
A,6693,104,37,-6,0
A,6694,104,38,-3,0
A,6695,104,39,0,0
A,6696,104,40,1,0
A,6697,104,41,-9,0
A,6698,104,42,-7,0
A,6699,104,43,-2,0
A,6700,104,44,-3,0
A,6701,104,45,-6,0
A,6702,104,46,-10,0
A,6703,104,47,1,0
A,6704,104,48,0,0
A,6705,104,49,-5,0
A,6706,104,50,-8,0
A,6707,104,51,1,0
A,6708,104,52,-3,0
A,6709,104,53,0,0
A,6710,104,54,-6,0
A,6711,104,55,3,0
A,6712,104,56,-3,0
A,6713,104,57,1,0
A,6714,104,58,-5,0
A,6715,104,59,4,0
A,6716,104,60,-5,0
A,6717,104,61,2,0
A,6718,104,62,-5,0
A,6719,104,63,1,0
A,6720,104,64,-1,0
A,6721,104,65,6,0
A,6722,104,66,2,0
A,6723,104,67,4,0
A,6724,104,68,-2,0
A,6725,104,69,5,0
A,6726,104,70,4,0
A,6727,104,71,1,0
A,6728,104,72,-2,0
A,6729,104,73,5,0
A,6730,104,74,5,0
A,6731,104,75,2,0
A,6732,104,76,0,0
A,6733,104,77,5,0
A,6734,104,78,3,0
A,6735,104,79,-1,0
A,6736,104,80,-2,0
A,6737,104,81,-4,0
A,6738,104,82,0,0
A,6739,104,83,-6,0
A,6740,104,84,1,0
A,6741,104,85,-7,0
A,6742,104,86,-2,0
A,6743,104,87,-4,0
A,6744,104,88,0,0
A,6745,104,89,-3,0
A,6746,104,90,1,0
A,6747,104,91,-4,0
A,6748,104,92,0,0
A,6749,104,93,-6,0
A,6750,104,94,0,0
A,6751,104,95,-2,0
A,6752,104,96,0,0
A,6753,104,97,8,0
A,6754,104,98,6,0
A,6755,104,99,1,0
A,6756,104,100,1,0
A,6757,104,101,5,0
A,6758,104,102,6,0
A,6759,104,103,-2,0
A,6760,104,104,0,0
A,6761,104,105,7,0
A,6762,104,106,8,0
A,6763,104,107,0,0
A,6764,104,108,5,0
A,6765,104,109,2,0
A,6766,104,110,8,0
A,6767,104,111,-2,0
A,6768,104,112,-6,0
A,6769,104,113,-1,0
A,6770,104,114,-8,0
A,6771,104,115,1,0
A,6772,104,116,-9,0
A,6773,104,117,-1,0
A,6774,104,118,-6,0
A,6775,104,119,-2,0
A,6776,104,120,-5,0
A,6777,104,121,0,0
A,6778,104,122,-6,0
A,6779,104,123,-2,0
A,6780,104,124,-9,0
A,6781,104,125,0,0
A,6782,104,126,-3,0
A,6783,104,127,-3,0
A,6784,106,0,1,0
A,6785,106,1,-6,0
A,6786,106,2,-5,0
A,6787,106,3,-1,0
A,6788,106,4,-1,0
A,6789,106,5,-4,0
A,6790,106,6,-5,0
A,6791,106,7,1,0
A,6792,106,8,1,0
A,6793,106,9,0,0
A,6794,106,10,-3,0
A,6795,106,11,1,0
A,6796,106,12,-1,0
A,6797,106,13,0,0
A,6798,106,14,-4,0
A,6799,106,15,2,0
A,6800,106,16,0,0
A,6801,106,17,-1,0
A,6802,106,18,1,0
A,6803,106,19,-2,0
A,6804,106,20,0,0
A,6805,106,21,-2,0
A,6806,106,22,-1,0
A,6807,106,23,-1,0
A,6808,106,24,0,0
A,6809,106,25,-2,0
A,6810,106,26,1,0
A,6811,106,27,-3,0
A,6812,106,28,1,0
A,6813,106,29,-3,0
A,6814,106,30,-1,0
A,6815,106,31,0,0
A,6816,106,32,3,0
A,6817,106,33,1,0
A,6818,106,34,1,0
A,6819,106,35,2,0
A,6820,106,36,1,0
A,6821,106,37,1,0
A,6822,106,38,0,0
A,6823,106,39,3,0
A,6824,106,40,2,0
A,6825,106,41,2,0
A,6826,106,42,3,0
A,6827,106,43,3,0
A,6828,106,44,1,0
A,6829,106,45,2,0
A,6830,106,46,1,0
A,6831,106,47,2,0
A,6832,106,48,6,0
A,6833,106,49,1,0
A,6834,106,50,10,0
A,6835,106,51,-1,0
A,6836,106,52,8,0
A,6837,106,53,-1,0
A,6838,106,54,5,0
A,6839,106,55,3,0
A,6840,106,56,8,0
A,6841,106,57,0,0
A,6842,106,58,6,0
A,6843,106,59,0,0
A,6844,106,60,9,0
A,6845,106,61,-2,0
A,6846,106,62,3,0
A,6847,106,63,6,0
A,6848,106,64,-4,0
A,6849,106,65,-5,0
A,6850,106,66,0,0
A,6851,106,67,-8,0
A,6852,106,68,-3,0
A,6853,106,69,-5,0
A,6854,106,70,-1,0
A,6855,106,71,-8,0
A,6856,106,72,-1,0
A,6857,106,73,-4,0
A,6858,106,74,2,0
A,6859,106,75,-7,0
A,6860,106,76,2,0
A,6861,106,77,-8,0
A,6862,106,78,-2,0
A,6863,106,79,-7,0
A,6864,106,80,-4,0
A,6865,106,81,-10,0
A,6866,106,82,-2,0
A,6867,106,83,-6,0
A,6868,106,84,-1,0
A,6869,106,85,-8,0
A,6870,106,86,-3,0
A,6871,106,87,-6,0
A,6872,106,88,-4,0
A,6873,106,89,-14,0
A,6874,106,90,-6,0
A,6875,106,91,-13,0
A,6876,106,92,-2,0
A,6877,106,93,-11,0
A,6878,106,94,-9,0
A,6879,106,95,-3,0
A,6880,106,96,-6,0
A,6881,106,97,1,0
A,6882,106,98,-4,0
A,6883,106,99,-2,0
A,6884,106,100,-9,0
A,6885,106,101,2,0
A,6886,106,102,-4,0
A,6887,106,103,-5,0
A,6888,106,104,-4,0
A,6889,106,105,1,0
A,6890,106,106,-5,0
A,6891,106,107,6,0
A,6892,106,108,-6,0
A,6893,106,109,-3,0
A,6894,106,110,-3,0
A,6895,106,111,-8,0
A,6896,106,112,-3,0
A,6897,106,113,2,0
A,6898,106,114,-2,0
A,6899,106,115,4,0
A,6900,106,116,-5,0
A,6901,106,117,6,0
A,6902,106,118,2,0
A,6903,106,119,-1,0
A,6904,106,120,-7,0
A,6905,106,121,3,0
A,6906,106,122,-2,0
A,6907,106,123,-1,0
A,6908,106,124,-4,0
A,6909,106,125,2,0
A,6910,106,126,2,0
A,6911,106,127,-2,0
A,6912,108,0,3,0
A,6913,108,1,5,0
A,6914,108,2,-3,0
A,6915,108,3,12,0
A,6916,108,4,2,0
A,6917,108,5,8,0
A,6918,108,6,-6,0
A,6919,108,7,9,0
A,6920,108,8,0,0
A,6921,108,9,2,0
A,6922,108,10,-2,0
A,6923,108,11,5,0
A,6924,108,12,-7,0
A,6925,108,13,6,0
A,6926,108,14,0,0
A,6927,108,15,4,0
A,6928,108,16,3,0
A,6929,108,17,-9,0
A,6930,108,18,7,0
A,6931,108,19,3,0
A,6932,108,20,2,0
A,6933,108,21,5,0
A,6934,108,22,-3,0
A,6935,108,23,3,0
A,6936,108,24,2,0
A,6937,108,25,-2,0
A,6938,108,26,1,0
A,6939,108,27,4,0
A,6940,108,28,-7,0
A,6941,108,29,4,0
A,6942,108,30,14,0
A,6943,108,31,0,0
A,6944,108,32,-2,0
A,6945,108,33,21,0
A,6946,108,34,11,0
A,6947,108,35,-4,0
A,6948,108,36,9,0
A,6949,108,37,4,0
A,6950,108,38,13,0
A,6951,108,39,2,0
A,6952,108,40,3,0
A,6953,108,41,9,0
A,6954,108,42,26,0
A,6955,108,43,6,0
A,6956,108,44,12,0
A,6957,108,45,10,0
A,6958,108,46,7,0
A,6959,108,47,1,0
A,6960,108,48,4,0
A,6961,108,49,-2,0
A,6962,108,50,9,0
A,6963,108,51,-8,0
A,6964,108,52,9,0
A,6965,108,53,-1,0
A,6966,108,54,0,0
A,6967,108,55,-2,0
A,6968,108,56,8,0
A,6969,108,57,-4,0
A,6970,108,58,3,0
A,6971,108,59,6,0
A,6972,108,60,3,0
A,6973,108,61,6,0
A,6974,108,62,17,0
A,6975,108,63,7,0
A,6976,108,64,8,0
A,6977,108,65,3,0
A,6978,108,66,17,0
A,6979,108,67,14,0
A,6980,108,68,13,0
A,6981,108,69,-5,0
A,6982,108,70,12,0
A,6983,108,71,4,0
A,6984,108,72,4,0
A,6985,108,73,20,0
A,6986,108,74,-8,0
A,6987,108,75,3,0
A,6988,108,76,3,0
A,6989,108,77,-3,0
A,6990,108,78,18,0
A,6991,108,79,1,0
A,6992,108,80,-3,0
A,6993,108,81,-5,0
A,6994,108,82,16,0
A,6995,108,83,20,0
A,6996,108,84,-2,0
A,6997,108,85,1,0
A,6998,108,86,15,0
A,6999,108,87,7,0
A,7000,108,88,9,0
A,7001,108,89,11,0
A,7002,108,90,20,0
A,7003,108,91,-4,0
A,7004,108,92,7,0
A,7005,108,93,-7,0
A,7006,108,94,22,0
A,7007,108,95,5,0
A,7008,108,96,9,0
A,7009,108,97,-57,0
A,7010,108,98,33,0
A,7011,108,99,7,0
A,7012,108,100,14,0
A,7013,108,101,-2,0
A,7014,108,102,-5,0
A,7015,108,103,4,0
A,7016,108,104,10,0
A,7017,108,105,-14,0
A,7018,108,106,-20,0
A,7019,108,107,-5,0
A,7020,108,108,-22,0
A,7021,108,109,-7,0
A,7022,108,110,34,0
A,7023,108,111,-2,0
A,7024,108,112,-2,0
A,7025,108,113,20,0
A,7026,108,114,22,0
A,7027,108,115,9,0
A,7028,108,116,-9,0
A,7029,108,117,-7,0
A,7030,108,118,32,0
A,7031,108,119,7,0
A,7032,108,120,5,0
A,7033,108,121,31,0
A,7034,108,122,-13,0
A,7035,108,123,-3,0
A,7036,108,124,3,0
A,7037,108,125,41,0
A,7038,108,126,-4,0
A,7039,108,127,-2,0
A,7040,110,0,3,0
A,7041,110,1,23,0
A,7042,110,2,3,0
A,7043,110,3,-22,0
A,7044,110,4,1,0
A,7045,110,5,-13,0
A,7046,110,6,2,0
A,7047,110,7,-7,0
A,7048,110,8,-6,0
A,7049,110,9,16,0
A,7050,110,10,-19,0
A,7051,110,11,8,0
A,7052,110,12,-14,0
A,7053,110,13,28,0
A,7054,110,14,-11,0
A,7055,110,15,-6,0
A,7056,110,16,0,0
A,7057,110,17,-26,0
A,7058,110,18,-15,0
A,7059,110,19,5,0
A,7060,110,20,1,0
A,7061,110,21,1,0
A,7062,110,22,-28,0
A,7063,110,23,-5,0
A,7064,110,24,-7,0
A,7065,110,25,-29,0
A,7066,110,26,10,0
A,7067,110,27,1,0
A,7068,110,28,-3,0
A,7069,110,29,-45,0
A,7070,110,30,17,0
A,7071,110,31,7,0
A,7072,110,32,-7,0
A,7073,110,33,8,0
A,7074,110,34,-13,0
A,7075,110,35,-24,0
A,7076,110,36,-11,0
A,7077,110,37,-21,0
A,7078,110,38,2,0
A,7079,110,39,-3,0
A,7080,110,40,3,0
A,7081,110,41,-12,0
A,7082,110,42,-7,0
A,7083,110,43,8,0
A,7084,110,44,2,0
A,7085,110,45,19,0
A,7086,110,46,-18,0
A,7087,110,47,0,0
A,7088,110,48,-4,0
A,7089,110,49,0,0
A,7090,110,50,-26,0
A,7091,110,51,-3,0
A,7092,110,52,4,0
A,7093,110,53,-13,0
A,7094,110,54,-10,0
A,7095,110,55,-6,0
A,7096,110,56,1,0
A,7097,110,57,-44,0
A,7098,110,58,12,0
A,7099,110,59,5,0
A,7100,110,60,21,0
A,7101,110,61,15,0
A,7102,110,62,-45,0
A,7103,110,63,10,0
A,7104,110,64,-6,0
A,7105,110,65,-26,0
A,7106,110,66,-21,0
A,7107,110,67,1,0
A,7108,110,68,-6,0
A,7109,110,69,-44,0
A,7110,110,70,-5,0
A,7111,110,71,6,0
A,7112,110,72,-1,0
A,7113,110,73,45,0
A,7114,110,74,-34,0
A,7115,110,75,-27,0
A,7116,110,76,11,0
A,7117,110,77,38,0
A,7118,110,78,-44,0
A,7119,110,79,-15,0
A,7120,110,80,-1,0
A,7121,110,81,27,0
A,7122,110,82,-11,0
A,7123,110,83,-34,0
A,7124,110,84,-6,0
A,7125,110,85,-22,0
A,7126,110,86,23,0
A,7127,110,87,-8,0
A,7128,110,88,-1,0
A,7129,110,89,-27,0
A,7130,110,90,26,0
A,7131,110,91,4,0
A,7132,110,92,13,0
A,7133,110,93,20,0
A,7134,110,94,-17,0
A,7135,110,95,-1,0
A,7136,110,96,0,0
A,7137,110,97,1,0
A,7138,110,98,-19,0
A,7139,110,99,-4,0
A,7140,110,100,6,0
A,7141,110,101,-34,0
A,7142,110,102,8,0
A,7143,110,103,0,0
A,7144,110,104,-7,0
A,7145,110,105,-9,0
A,7146,110,106,0,0
A,7147,110,107,-13,0
A,7148,110,108,24,0
A,7149,110,109,18,0
A,7150,110,110,-55,0
A,7151,110,111,-10,0
A,7152,110,112,-9,0
A,7153,110,113,30,0
A,7154,110,114,-20,0
A,7155,110,115,-11,0
A,7156,110,116,-8,0
A,7157,110,117,-17,0
A,7158,110,118,-1,0
A,7159,110,119,9,0
A,7160,110,120,-13,0
A,7161,110,121,-21,0
A,7162,110,122,45,0
A,7163,110,123,1,0
A,7164,110,124,-1,0
A,7165,110,125,29,0
A,7166,110,126,-10,0
A,7167,110,127,-5,0
A,7168,112,0,2,0
A,7169,112,1,30,0
A,7170,112,2,-26,0
A,7171,112,3,6,0
A,7172,112,4,-10,0
A,7173,112,5,-35,0
A,7174,112,6,34,0
A,7175,112,7,6,0
A,7176,112,8,-11,0
A,7177,112,9,26,0
A,7178,112,10,-21,0
A,7179,112,11,-6,0
A,7180,112,12,18,0
A,7181,112,13,21,0
A,7182,112,14,-49,0
A,7183,112,15,0,0
A,7184,112,16,1,0
A,7185,112,17,25,0
A,7186,112,18,-52,0
A,7187,112,19,-15,0
A,7188,112,20,3,0
A,7189,112,21,-11,0
A,7190,112,22,-26,0
A,7191,112,23,-16,0
A,7192,112,24,-19,0
A,7193,112,25,-45,0
A,7194,112,26,26,0
A,7195,112,27,-4,0
A,7196,112,28,16,0
A,7197,112,29,5,0
A,7198,112,30,-41,0
A,7199,112,31,-4,0
A,7200,112,32,9,0
A,7201,112,33,7,0
A,7202,112,34,-27,0
A,7203,112,35,0,0
A,7204,112,36,-5,0
A,7205,112,37,-4,0
A,7206,112,38,4,0
A,7207,112,39,3,0
A,7208,112,40,2,0
A,7209,112,41,8,0
A,7210,112,42,1,0
A,7211,112,43,-3,0
A,7212,112,44,7,0
A,7213,112,45,6,0
A,7214,112,46,-23,0
A,7215,112,47,6,0
A,7216,112,48,6,0
A,7217,112,49,7,0
A,7218,112,50,-24,0
A,7219,112,51,3,0
A,7220,112,52,16,0
A,7221,112,53,-15,0
A,7222,112,54,-24,0
A,7223,112,55,0,0
A,7224,112,56,-23,0
A,7225,112,57,-10,0
A,7226,112,58,20,0
A,7227,112,59,-3,0
A,7228,112,60,-3,0
A,7229,112,61,6,0
A,7230,112,62,-30,0
A,7231,112,63,8,0
A,7232,112,64,5,0
A,7233,112,65,-6,0
A,7234,112,66,7,0
A,7235,112,67,6,0
A,7236,112,68,4,0
A,7237,112,69,3,0
A,7238,112,70,4,0
A,7239,112,71,-3,0
A,7240,112,72,-2,0
A,7241,112,73,2,0
A,7242,112,74,11,0
A,7243,112,75,7,0
A,7244,112,76,14,0
A,7245,112,77,-7,0
A,7246,112,78,13,0
A,7247,112,79,0,0
A,7248,112,80,9,0
A,7249,112,81,23,0
A,7250,112,82,6,0
A,7251,112,83,23,0
A,7252,112,84,14,0
A,7253,112,85,31,0
A,7254,112,86,17,0
A,7255,112,87,11,0
A,7256,112,88,7,0
A,7257,112,89,18,0
A,7258,112,90,25,0
A,7259,112,91,8,0
A,7260,112,92,14,0
A,7261,112,93,12,0
A,7262,112,94,22,0
A,7263,112,95,17,0
A,7264,112,96,-14,0
A,7265,112,97,1,0
A,7266,112,98,-18,0
A,7267,112,99,-20,0
A,7268,112,100,-11,0
A,7269,112,101,-5,0
A,7270,112,102,-7,0
A,7271,112,103,-35,0
A,7272,112,104,-15,0
A,7273,112,105,-8,0
A,7274,112,106,13,0
A,7275,112,107,-17,0
A,7276,112,108,4,0
A,7277,112,109,-16,0
A,7278,112,110,-1,0
A,7279,112,111,-18,0
A,7280,112,112,-18,0
A,7281,112,113,-2,0
A,7282,112,114,-4,0
A,7283,112,115,-15,0
A,7284,112,116,-9,0
A,7285,112,117,-16,0
A,7286,112,118,-9,0
A,7287,112,119,-23,0
A,7288,112,120,-14,0
A,7289,112,121,-1,0
A,7290,112,122,17,0
A,7291,112,123,-18,0
A,7292,112,124,-4,0
A,7293,112,125,-21,0
A,7294,112,126,17,0
A,7295,112,127,-5,0
A,7296,114,0,12,0
A,7297,114,1,-17,0
A,7298,114,2,-33,0
A,7299,114,3,31,0
A,7300,114,4,-15,0
A,7301,114,5,14,0
A,7302,114,6,-34,0
A,7303,114,7,28,0
A,7304,114,8,6,0
A,7305,114,9,-13,0
