sample,re,im,,,,,
5545,-740,0,,,,,
5546,-406,0,,,,,
5547,-2697,0,,,,,
5548,-3992,0,,,,,
5549,-6436,0,,,,,
5550,-9579,0,,,,,
5551,-11528,0,,,,,
5552,-14069,0,,,,,
5553,-15474,0,,,,,
5554,-16983,0,,,,,
5555,-18152,0,,,,,
5556,-18465,0,,,,,
5557,-19623,0,,,,,
5558,-18573,0,,,,,
5559,-16048,0,,,,,
5560,-14079,0,,,,,
5561,-8955,0,,,,,
5562,-5123,0,,,,,
5563,1337,0,,,,,
5564,5257,0,,,,,
5565,9388,0,,,,,
5566,14541,0,,,,,
5567,16852,0,,,,,
5568,18330,0,,,,,
5569,18692,0,,,,,
5570,19718,0,,,,,
5571,19632,0,,,,,
5572,17486,0,,,,,
5573,16354,0,,,,,
5574,13729,0,,,,,
5575,11292,0,,,,,
5576,8726,0,,,,,
5577,6392,0,,,,,
5578,4074,0,,,,,
5579,1865,0,,,,,
5580,244,0,,,,,
5581,491,0,,,,,
5582,116,0,,,,,
5583,291,0,,,,,
5584,730,0,,,,,
5585,1652,0,,,,,
5586,2095,0,,,,,
5587,2067,0,,,,,
5588,2443,0,,,,,
5589,2032,0,,,,,
5590,892,0,,,,,
5591,-799,0,,,,,
5592,-2257,0,,,,,
5593,-4411,0,,,,,
5594,-7227,0,,,,,
5595,-10100,0,,,,,
5596,-12882,0,,,,,
5597,-15043,0,,,,,
5598,-17482,0,,,,,
5599,-18694,0,,,,,
5600,-18904,0,,,,,
5601,-19678,0,,,,,
5602,-20349,0,,,,,
5603,-20461,0,,,,,
5604,-17334,0,,,,,
5605,-14798,0,,,,,
5606,-12904,0,,,,,
5607,-6180,0,,,,,
5608,-1135,0,,,,,
5609,4587,0,,,,,
5610,9684,0,,,,,
5611,14393,0,,,,,
5612,20313,0,,,,,
5613,20154,0,,,,,
5614,21310,0,,,,,
5615,21419,0,,,,,
5616,19487,0,,,,,
5617,18196,0,,,,,
5618,15171,0,,,,,
5619,13634,0,,,,,
5620,10040,0,,,,,
5621,6505,0,,,,,
5622,4956,0,,,,,
5623,3355,0,,,,,
5624,1069,0,,,,,
5625,-136,0,,,,,
5626,-482,0,,,,,
5627,-444,0,,,,,
5628,-150,0,,,,,
5629,583,0,,,,,
5630,2133,0,,,,,
5631,2370,0,,,,,
5632,2513,0,,,,,
5633,3279,0,,,,,
5634,3634,0,,,,,
5635,2842,0,,,,,
5636,1083,0,,,,,
5637,-1169,0,,,,,
5638,-4186,0,,,,,
5639,-7419,0,,,,,
5640,-10478,0,,,,,
5641,-13262,0,,,,,
5642,-16248,0,,,,,
5643,-19035,0,,,,,
5644,-19727,0,,,,,
5645,-20349,0,,,,,
5646,-20282,0,,,,,
5647,-20111,0,,,,,
5648,-20165,0,,,,,
5649,-19052,0,,,,,
5650,-15359,0,,,,,
5651,-13077,0,,,,,
5652,-9597,0,,,,,
5653,-2393,0,,,,,
5654,2418,0,,,,,
5655,8752,0,,,,,
5656,13509,0,,,,,
5657,18870,0,,,,,
5658,22583,0,,,,,
5659,22121,0,,,,,
5660,22631,0,,,,,
5661,21827,0,,,,,
5662,18967,0,,,,,
5663,16555,0,,,,,
5664,13911,0,,,,,
5665,11039,0,,,,,
5666,7203,0,,,,,
5667,4441,0,,,,,
5668,3068,0,,,,,
5669,1483,0,,,,,
5670,-169,0,,,,,
5671,-520,0,,,,,
5672,322,0,,,,,
5673,92,0,,,,,
5674,1029,0,,,,,
5675,2294,0,,,,,
5676,3604,0,,,,,
5677,3254,0,,,,,
5678,3448,0,,,,,
5679,3996,0,,,,,
5680,3235,0,,,,,
5681,1717,0,,,,,
5682,168,0,,,,,
5683,-2318,0,,,,,
5684,-5958,0,,,,,
5685,-8937,0,,,,,
5686,-13079,0,,,,,
5687,-15815,0,,,,,
5688,-19213,0,,,,,
5689,-21890,0,,,,,
5690,-22093,0,,,,,
5691,-22303,0,,,,,
5692,-21935,0,,,,,
5693,-20767,0,,,,,
5694,-20740,0,,,,,
5695,-17790,0,,,,,
5696,-12908,0,,,,,
5697,-12123,0,,,,,
5698,-4001,0,,,,,
5699,3128,0,,,,,
5700,7523,0,,,,,
5701,14416,0,,,,,
5702,19071,0,,,,,
5703,23998,0,,,,,
5704,24827,0,,,,,
5705,23831,0,,,,,
5706,23854,0,,,,,
5707,21921,0,,,,,
5708,17184,0,,,,,
5709,14668,0,,,,,
5710,12139,0,,,,,
5711,7400,0,,,,,
5712,4612,0,,,,,
5713,3229,0,,,,,
5714,1515,0,,,,,
5715,-575,0,,,,,
5716,-1129,0,,,,,
5717,-125,0,,,,,
5718,18,0,,,,,
5719,399,0,,,,,
5720,2009,0,,,,,
5721,4083,0,,,,,
5722,3983,0,,,,,
5723,4130,0,,,,,
5724,4691,0,,,,,
5725,3696,0,,,,,
5726,1612,0,,,,,
5727,128,0,,,,,
5728,-2339,0,,,,,
5729,-6236,0,,,,,
5730,-10022,0,,,,,
5731,-13671,0,,,,,
5732,-16267,0,,,,,
5733,-19974,0,,,,,
5734,-21696,0,,,,,
5735,-22899,0,,,,,
5736,-22518,0,,,,,
5737,-22893,0,,,,,
5738,-21581,0,,,,,
5739,-19572,0,,,,,
5740,-19357,0,,,,,
5741,-12473,0,,,,,
5742,-12746,0,,,,,
5743,-6430,0,,,,,
5744,1965,0,,,,,
5745,6405,0,,,,,
5746,12553,0,,,,,
5747,18666,0,,,,,
5748,22944,0,,,,,
5749,23797,0,,,,,
5750,24975,0,,,,,
5751,23244,0,,,,,
5752,22219,0,,,,,
5753,18444,0,,,,,
5754,15130,0,,,,,
5755,13044,0,,,,,
5756,8547,0,,,,,
5757,5120,0,,,,,
5758,3913,0,,,,,
5759,2483,0,,,,,
5760,-538,0,,,,,
5761,-3,0,,,,,
5762,149,0,,,,,
5763,321,0,,,,,
5764,1321,0,,,,,
5765,2536,0,,,,,
5766,4104,0,,,,,
5767,4477,0,,,,,
5768,4759,0,,,,,
5769,5190,0,,,,,
5770,4459,0,,,,,
5771,1868,0,,,,,
5772,411,0,,,,,
5773,-2427,0,,,,,
5774,-6424,0,,,,,
5775,-10024,0,,,,,
5776,-13735,0,,,,,
5777,-16667,0,,,,,
5778,-19817,0,,,,,
5779,-21349,0,,,,,
5780,-21924,0,,,,,
5781,-21907,0,,,,,
5782,-22573,0,,,,,
5783,-20361,0,,,,,
5784,-20059,0,,,,,
5785,-19461,0,,,,,
5786,-12223,0,,,,,
5787,-12647,0,,,,,
5788,-7407,0,,,,,
5789,1379,0,,,,,
5790,5898,0,,,,,
5791,10904,0,,,,,
5792,18385,0,,,,,
5793,22687,0,,,,,
5794,22856,0,,,,,
5795,24120,0,,,,,
5796,23726,0,,,,,
5797,22090,0,,,,,
5798,18266,0,,,,,
5799,15615,0,,,,,
5800,13149,0,,,,,
5801,9442,0,,,,,
5802,5127,0,,,,,
5803,4394,0,,,,,
5804,2849,0,,,,,
5805,-449,0,,,,,
5806,153,0,,,,,
5807,1140,0,,,,,
5808,895,0,,,,,
5809,1606,0,,,,,
5810,3624,0,,,,,
5811,4184,0,,,,,
5812,4969,0,,,,,
5813,5320,0,,,,,
5814,5245,0,,,,,
5815,4237,0,,,,,
5816,1403,0,,,,,
5817,-390,0,,,,,
5818,-3360,0,,,,,
5819,-7657,0,,,,,
5820,-10898,0,,,,,
5821,-13949,0,,,,,
5822,-16895,0,,,,,
5823,-20596,0,,,,,
5824,-21654,0,,,,,
5825,-22015,0,,,,,
5826,-22366,0,,,,,
5827,-21488,0,,,,,
5828,-19834,0,,,,,
5829,-20258,0,,,,,
5830,-17821,0,,,,,
5831,-11103,0,,,,,
5832,-12124,0,,,,,
5833,-5089,0,,,,,
5834,3051,0,,,,,
5835,7024,0,,,,,
5836,11830,0,,,,,
5837,19673,0,,,,,
5838,23243,0,,,,,
5839,23134,0,,,,,
5840,24487,0,,,,,
5841,23596,0,,,,,
5842,21696,0,,,,,
5843,17764,0,,,,,
5844,15955,0,,,,,
5845,13161,0,,,,,
5846,8735,0,,,,,
5847,5246,0,,,,,
5848,4482,0,,,,,
5849,2805,0,,,,,
5850,-139,0,,,,,
5851,698,0,,,,,
5852,2278,0,,,,,
5853,1457,0,,,,,
5854,2654,0,,,,,
5855,5206,0,,,,,
5856,5418,0,,,,,
5857,5212,0,,,,,
5858,5646,0,,,,,
5859,5621,0,,,,,
5860,3637,0,,,,,
5861,1160,0,,,,,
5862,-1281,0,,,,,
5863,-4894,0,,,,,
5864,-9425,0,,,,,
5865,-13045,0,,,,,
5866,-16207,0,,,,,
5867,-18950,0,,,,,
5868,-21498,0,,,,,
5869,-22388,0,,,,,
5870,-22742,0,,,,,
5871,-22492,0,,,,,
5872,-21950,0,,,,,
5873,-20033,0,,,,,
5874,-19999,0,,,,,
5875,-16944,0,,,,,
5876,-11536,0,,,,,
5877,-11717,0,,,,,
5878,-4403,0,,,,,
5879,3425,0,,,,,
5880,8175,0,,,,,
5881,12126,0,,,,,
5882,20381,0,,,,,
5883,22417,0,,,,,
5884,21911,0,,,,,
5885,23720,0,,,,,
5886,23077,0,,,,,
5887,19552,0,,,,,
5888,16340,0,,,,,
5889,14042,0,,,,,
5890,10556,0,,,,,
5891,6824,0,,,,,
5892,4465,0,,,,,
5893,3440,0,,,,,
5894,1153,0,,,,,
5895,-40,0,,,,,
5896,296,0,,,,,
5897,1852,0,,,,,
5898,1720,0,,,,,
5899,3377,0,,,,,
5900,5664,0,,,,,
5901,6696,0,,,,,
5902,6046,0,,,,,
5903,6516,0,,,,,
5904,6344,0,,,,,
5905,3709,0,,,,,
5906,1255,0,,,,,
5907,-1082,0,,,,,
5908,-5522,0,,,,,
5909,-9950,0,,,,,
5910,-13957,0,,,,,
5911,-17930,0,,,,,
5912,-21185,0,,,,,
5913,-23327,0,,,,,
5914,-24792,0,,,,,
5915,-24703,0,,,,,
5916,-24369,0,,,,,
5917,-24268,0,,,,,
5918,-22740,0,,,,,
5919,-22113,0,,,,,
5920,-15364,0,,,,,
5921,-13272,0,,,,,
5922,-11114,0,,,,,
5923,-1856,0,,,,,
5924,4925,0,,,,,
5925,8301,0,,,,,
5926,15355,0,,,,,
5927,23111,0,,,,,
5928,22748,0,,,,,
5929,23329,0,,,,,
5930,24486,0,,,,,
5931,23067,0,,,,,
5932,17993,0,,,,,
5933,16639,0,,,,,
5934,13913,0,,,,,
5935,9651,0,,,,,
5936,5232,0,,,,,
5937,4266,0,,,,,
5938,2719,0,,,,,
5939,-483,0,,,,,
5940,-1127,0,,,,,
5941,710,0,,,,,
5942,755,0,,,,,
5943,1231,0,,,,,
5944,4610,0,,,,,
5945,6769,0,,,,,
5946,6848,0,,,,,
5947,7781,0,,,,,
5948,8760,0,,,,,
5949,6688,0,,,,,
5950,4090,0,,,,,
5951,1737,0,,,,,
5952,-1479,0,,,,,
5953,-6666,0,,,,,
5954,-11554,0,,,,,
5955,-15218,0,,,,,
5956,-19480,0,,,,,
5957,-22819,0,,,,,
5958,-24287,0,,,,,
5959,-24833,0,,,,,
5960,-23983,0,,,,,
5961,-23707,0,,,,,
5962,-21652,0,,,,,
5963,-21281,0,,,,,
5964,-17845,0,,,,,
5965,-11603,0,,,,,
5966,-11545,0,,,,,
5967,-4215,0,,,,,
5968,3078,0,,,,,
5969,8043,0,,,,,
5970,11680,0,,,,,
5971,20539,0,,,,,
5972,23395,0,,,,,
5973,23509,0,,,,,
5974,24650,0,,,,,
5975,25210,0,,,,,
5976,21249,0,,,,,
5977,17908,0,,,,,
5978,16109,0,,,,,
5979,12713,0,,,,,
5980,7746,0,,,,,
5981,5160,0,,,,,
5982,4120,0,,,,,
5983,776,0,,,,,
5984,-351,0,,,,,
5985,149,0,,,,,
5986,807,0,,,,,
5987,619,0,,,,,
5988,2645,0,,,,,
5989,5366,0,,,,,
5990,6453,0,,,,,
5991,6696,0,,,,,
5992,8117,0,,,,,
5993,7531,0,,,,,
5994,4798,0,,,,,
5995,2720,0,,,,,
5996,6,0,,,,,
5997,-4653,0,,,,,
5998,-9509,0,,,,,
5999,-13186,0,,,,,
6000,-17489,0,,,,,
6001,-21033,0,,,,,
6002,-23346,0,,,,,
6003,-24113,0,,,,,
6004,-24087,0,,,,,
6005,-23653,0,,,,,
6006,-21896,0,,,,,
6007,-20496,0,,,,,
6008,-19380,0,,,,,
6009,-13104,0,,,,,
6010,-11114,0,,,,,
6011,-7857,0,,,,,
6012,776,0,,,,,
6013,6010,0,,,,,
6014,9279,0,,,,,
6015,15915,0,,,,,
6016,22110,0,,,,,
6017,21418,0,,,,,
6018,23061,0,,,,,
6019,23472,0,,,,,
6020,21830,0,,,,,
6021,17869,0,,,,,
6022,16699,0,,,,,
6023,13528,0,,,,,
6024,10035,0,,,,,
6025,7070,0,,,,,
6026,5465,0,,,,,
6027,3422,0,,,,,
6028,1065,0,,,,,
6029,929,0,,,,,
6030,1355,0,,,,,
6031,1285,0,,,,,
6032,2221,0,,,,,
6033,5027,0,,,,,
6034,5877,0,,,,,
6035,6114,0,,,,,
6036,7332,0,,,,,
6037,7564,0,,,,,
6038,5305,0,,,,,
6039,3193,0,,,,,
6040,1007,0,,,,,
6041,-3278,0,,,,,
6042,-7951,0,,,,,
6043,-11508,0,,,,,
6044,-15694,0,,,,,
6045,-19261,0,,,,,
6046,-21857,0,,,,,
6047,-22677,0,,,,,
6048,-23916,0,,,,,
6049,-23521,0,,,,,
6050,-22494,0,,,,,
6051,-21480,0,,,,,
6052,-21717,0,,,,,
6053,-18076,0,,,,,
6054,-12370,0,,,,,
6055,-12658,0,,,,,
6056,-6386,0,,,,,
6057,2004,0,,,,,
6058,6157,0,,,,,
6059,9475,0,,,,,
6060,17334,0,,,,,
6061,20970,0,,,,,
6062,20206,0,,,,,
6063,22028,0,,,,,
6064,22614,0,,,,,
6065,18761,0,,,,,
6066,15895,0,,,,,
6067,14826,0,,,,,
6068,11586,0,,,,,
6069,7793,0,,,,,
6070,6237,0,,,,,
6071,4900,0,,,,,
6072,2243,0,,,,,
6073,435,0,,,,,
6074,1304,0,,,,,
6075,1808,0,,,,,
6076,1128,0,,,,,
6077,2962,0,,,,,
6078,5669,0,,,,,
6079,5663,0,,,,,
6080,5430,0,,,,,
6081,7186,0,,,,,
6082,6555,0,,,,,
6083,3312,0,,,,,
6084,1857,0,,,,,
6085,-90,0,,,,,
6086,-5372,0,,,,,
6087,-8595,0,,,,,
6088,-11355,0,,,,,
6089,-15622,0,,,,,
6090,-18699,0,,,,,
6091,-20418,0,,,,,
6092,-21027,0,,,,,
6093,-22755,0,,,,,
6094,-21205,0,,,,,
6095,-20478,0,,,,,
6096,-19952,0,,,,,
6097,-20094,0,,,,,
6098,-17268,0,,,,,
6099,-11586,0,,,,,
6100,-11834,0,,,,,
6101,-4924,0,,,,,
6102,1666,0,,,,,
6103,5908,0,,,,,
6104,9381,0,,,,,
6105,18250,0,,,,,
6106,20526,0,,,,,
6107,20440,0,,,,,
6108,22114,0,,,,,
6109,22336,0,,,,,
6110,18555,0,,,,,
6111,16082,0,,,,,
6112,15526,0,,,,,
6113,11493,0,,,,,
6114,8285,0,,,,,
6115,6815,0,,,,,
6116,5722,0,,,,,
6117,2527,0,,,,,
6118,1476,0,,,,,
6119,2008,0,,,,,
6120,1454,0,,,,,
6121,856,0,,,,,
6122,2295,0,,,,,
6123,4124,0,,,,,
6124,3769,0,,,,,
6125,4810,0,,,,,
6126,5898,0,,,,,
6127,5166,0,,,,,
6128,3214,0,,,,,
6129,4018,0,,,,,
6130,2155,0,,,,,
6131,-3926,0,,,,,
6132,-8839,0,,,,,
6133,-10954,0,,,,,
6134,-12903,0,,,,,
6135,-16774,0,,,,,
6136,-19654,0,,,,,
6137,-21001,0,,,,,
6138,-22107,0,,,,,
6139,-21147,0,,,,,
6140,-19616,0,,,,,
6141,-18965,0,,,,,
6142,-20165,0,,,,,
6143,-17801,0,,,,,
6144,-10302,0,,,,,
6145,-10126,0,,,,,
6146,-6059,0,,,,,
6147,2162,0,,,,,
6148,5123,0,,,,,
6149,10278,0,,,,,
6150,17779,0,,,,,
6151,20712,0,,,,,
6152,20366,0,,,,,
6153,22692,0,,,,,
6154,22455,0,,,,,
6155,19974,0,,,,,
6156,17751,0,,,,,
6157,15151,0,,,,,
6158,12558,0,,,,,
6159,9149,0,,,,,
6160,7009,0,,,,,
6161,5151,0,,,,,
6162,3478,0,,,,,
6163,766,0,,,,,
6164,1146,0,,,,,
6165,951,0,,,,,
6166,-42,0,,,,,
6167,1546,0,,,,,
6168,3029,0,,,,,
6169,2929,0,,,,,
6170,3921,0,,,,,
6171,5559,0,,,,,
6172,4883,0,,,,,
6173,3920,0,,,,,
6174,2437,0,,,,,
6175,176,0,,,,,
6176,-3504,0,,,,,
6177,-6624,0,,,,,
6178,-8905,0,,,,,
6179,-12870,0,,,,,
6180,-15662,0,,,,,
6181,-16910,0,,,,,
6182,-18288,0,,,,,
6183,-19379,0,,,,,
6184,-18753,0,,,,,
6185,-17897,0,,,,,
6186,-18664,0,,,,,
6187,-18503,0,,,,,
6188,-16391,0,,,,,
6189,-14282,0,,,,,
6190,-10616,0,,,,,
6191,-9271,0,,,,,
6192,-4025,0,,,,,
6193,1661,0,,,,,
6194,4345,0,,,,,
6195,9407,0,,,,,
6196,15743,0,,,,,
6197,16460,0,,,,,
6198,17045,0,,,,,
6199,19888,0,,,,,
6200,18951,0,,,,,
6201,17070,0,,,,,
6202,16178,0,,,,,
6203,14756,0,,,,,
6204,12139,0,,,,,
6205,9478,0,,,,,
6206,7982,0,,,,,
6207,6199,0,,,,,
6208,3792,0,,,,,
6209,2123,0,,,,,
6210,1947,0,,,,,
6211,1404,0,,,,,
6212,1070,0,,,,,
6213,1793,0,,,,,
6214,2494,0,,,,,
6215,2867,0,,,,,
6216,3558,0,,,,,
6217,3907,0,,,,,
6218,2140,0,,,,,
6219,1514,0,,,,,
6220,-42,0,,,,,
6221,-2850,0,,,,,
6222,-4806,0,,,,,
6223,-8379,0,,,,,
6224,-9187,0,,,,,
6225,-11755,0,,,,,
6226,-13605,0,,,,,
6227,-14407,0,,,,,
6228,-14278,0,,,,,
6229,-14415,0,,,,,
6230,-13266,0,,,,,
6231,-13581,0,,,,,
6232,-13228,0,,,,,
6233,-11494,0,,,,,
6234,-15240,0,,,,,
6235,-10274,0,,,,,
6236,-7718,0,,,,,
6237,-6659,0,,,,,
6238,-2214,0,,,,,
6239,-1854,0,,,,,
6240,2797,0,,,,,
6241,7823,0,,,,,
6242,10841,0,,,,,
6243,11844,0,,,,,
6244,13405,0,,,,,
6245,14364,0,,,,,
6246,14843,0,,,,,
6247,14939,0,,,,,
6248,12867,0,,,,,
6249,12785,0,,,,,
6250,10918,0,,,,,
6251,9424,0,,,,,
6252,8724,0,,,,,
6253,6354,0,,,,,
6254,4346,0,,,,,
6255,4065,0,,,,,
6256,3056,0,,,,,
6257,2055,0,,,,,
6258,2218,0,,,,,
6259,1704,0,,,,,
6260,1983,0,,,,,
6261,1768,0,,,,,
6262,1643,0,,,,,
6263,1613,0,,,,,
6264,469,0,,,,,
6265,-1183,0,,,,,
6266,-1568,0,,,,,
6267,-3118,0,,,,,
6268,-4812,0,,,,,
6269,-5802,0,,,,,
6270,-7077,0,,,,,
6271,-8279,0,,,,,
6272,-9129,0,,,,,
6273,-9411,0,,,,,
6274,-10519,0,,,,,
6275,-9982,0,,,,,
6276,-11039,0,,,,,
6277,-10042,0,,,,,
6278,-11670,0,,,,,
6279,-10915,0,,,,,
6280,-10003,0,,,,,
6281,-10513,0,,,,,
6282,-6847,0,,,,,
6283,-7297,0,,,,,
6284,-5115,0,,,,,
6285,-2530,0,,,,,
6286,-703,0,,,,,
6287,3586,0,,,,,
6288,5261,0,,,,,
6289,7699,0,,,,,
6290,9576,0,,,,,
6291,10692,0,,,,,
6292,12540,0,,,,,
6293,13039,0,,,,,
6294,12859,0,,,,,
6295,12341,0,,,,,
6296,11624,0,,,,,
6297,10542,0,,,,,
6298,8948,0,,,,,
6299,7662,0,,,,,
6300,5962,0,,,,,
6301,4544,0,,,,,
6302,3782,0,,,,,
6303,2871,0,,,,,
6304,3014,0,,,,,
6305,3530,0,,,,,
6306,1303,0,,,,,
6307,810,0,,,,,
6308,-762,0,,,,,
6309,-707,0,,,,,
6310,1628,0,,,,,
6311,-2678,0,,,,,
6312,-4487,0,,,,,
6313,-3939,0,,,,,
6314,-4221,0,,,,,
6315,-3105,0,,,,,
6316,-6074,0,,,,,
6317,-7259,0,,,,,
6318,-4944,0,,,,,
6319,-4922,0,,,,,
6320,-5471,0,,,,,
6321,-6244,0,,,,,
6322,-7636,0,,,,,
6323,-6721,0,,,,,
6324,-6863,0,,,,,
6325,-7766,0,,,,,
6326,-7857,0,,,,,
6327,-8757,0,,,,,
6328,-7967,0,,,,,
6329,-7207,0,,,,,
6330,-7228,0,,,,,
6331,-6547,0,,,,,
6332,-5294,0,,,,,
6333,-3456,0,,,,,
6334,-1329,0,,,,,
6335,485,0,,,,,
6336,2514,0,,,,,
6337,4839,0,,,,,
6338,6652,0,,,,,
6339,8158,0,,,,,
6340,9238,0,,,,,
6341,9756,0,,,,,
6342,9966,0,,,,,
6343,9608,0,,,,,
6344,9286,0,,,,,
6345,8066,0,,,,,
6346,7123,0,,,,,
6347,6604,0,,,,,
6348,5072,0,,,,,
6349,4045,0,,,,,
6350,3167,0,,,,,
6351,2176,0,,,,,
6352,1431,0,,,,,
6353,456,0,,,,,
6354,32,0,,,,,
6355,-747,0,,,,,
6356,-1625,0,,,,,
6357,-2077,0,,,,,
6358,-2651,0,,,,,
6359,-2416,0,,,,,
6360,-3257,0,,,,,
6361,-3499,0,,,,,
6362,-3222,0,,,,,
6363,-3779,0,,,,,
6364,-3308,0,,,,,
6365,-3416,0,,,,,
6366,-3871,0,,,,,
6367,-3865,0,,,,,
6368,-4490,0,,,,,
6369,-4568,0,,,,,
6370,-4467,0,,,,,
6371,-5218,0,,,,,
6372,-5427,0,,,,,
6373,-5583,0,,,,,
6374,-5642,0,,,,,
6375,-5649,0,,,,,
6376,-6193,0,,,,,
6377,-5858,0,,,,,
6378,-3765,0,,,,,
6379,-3666,0,,,,,
6380,-3831,0,,,,,
6381,-3575,0,,,,,
6382,-2075,0,,,,,
6383,753,0,,,,,
6384,1860,0,,,,,
6385,2810,0,,,,,
6386,4488,0,,,,,
6387,6105,0,,,,,
6388,7276,0,,,,,
6389,7220,0,,,,,
6390,6480,0,,,,,
6391,7024,0,,,,,
6392,6696,0,,,,,
6393,6061,0,,,,,
6394,5088,0,,,,,
6395,5038,0,,,,,
6396,4718,0,,,,,
6397,3581,0,,,,,
6398,3385,0,,,,,
6399,2661,0,,,,,
6400,2054,0,,,,,
6401,2094,0,,,,,
6402,1456,0,,,,,
6403,891,0,,,,,
6404,910,0,,,,,
6405,658,0,,,,,
6406,95,0,,,,,
6407,-48,0,,,,,
6408,-587,0,,,,,
6409,-916,0,,,,,
6410,-1340,0,,,,,
6411,-1766,0,,,,,
6412,-2317,0,,,,,
6413,-2659,0,,,,,
6414,-2780,0,,,,,
6415,-2822,0,,,,,
6416,-2593,0,,,,,
6417,-2545,0,,,,,
6418,-2597,0,,,,,
6419,-2291,0,,,,,
6420,-2390,0,,,,,
6421,-2743,0,,,,,
6422,-2568,0,,,,,
6423,-2318,0,,,,,
6424,-2513,0,,,,,
6425,-2373,0,,,,,
6426,-2188,0,,,,,
6427,-1843,0,,,,,
6428,-1262,0,,,,,
6429,-624,0,,,,,
6430,-153,0,,,,,
6431,619,0,,,,,
6432,1236,0,,,,,
6433,1988,0,,,,,
6434,2676,0,,,,,
6435,2772,0,,,,,
6436,3228,0,,,,,
6437,3447,0,,,,,
6438,3477,0,,,,,
6439,3775,0,,,,,
6440,4168,0,,,,,
6441,4057,0,,,,,
6442,3825,0,,,,,
6443,3875,0,,,,,
6444,3663,0,,,,,
6445,3355,0,,,,,
6446,3143,0,,,,,
6447,2678,0,,,,,
6448,2060,0,,,,,
6449,1917,0,,,,,
6450,1645,0,,,,,
6451,1052,0,,,,,
6452,738,0,,,,,
6453,512,0,,,,,
6454,-75,0,,,,,
6455,-547,0,,,,,
6456,-1241,0,,,,,
6457,-1866,0,,,,,
6458,-2346,0,,,,,
6459,-2388,0,,,,,
6460,-2334,0,,,,,
6461,-2417,0,,,,,
6462,-2636,0,,,,,
6463,-2364,0,,,,,
6464,-1999,0,,,,,
6465,-2065,0,,,,,
6466,-2066,0,,,,,
6467,-1376,0,,,,,
6468,-1539,0,,,,,
6469,-1494,0,,,,,
6470,-817,0,,,,,
6471,-728,0,,,,,
6472,-493,0,,,,,
6473,43,0,,,,,
6474,37,0,,,,,
6475,129,0,,,,,
6476,286,0,,,,,
6477,286,0,,,,,
6478,204,0,,,,,
6479,-70,0,,,,,
6480,-325,0,,,,,
6481,-534,0,,,,,
6482,-465,0,,,,,
6483,-840,0,,,,,
6484,-589,0,,,,,
6485,-75,0,,,,,
6486,0,0,,,,,
6487,711,0,,,,,
6488,1165,0,,,,,
6489,1227,0,,,,,
6490,1728,0,,,,,
6491,2076,0,,,,,
6492,2000,0,,,,,
6493,2124,0,,,,,
6494,2483,0,,,,,
6495,2481,0,,,,,
6496,2705,0,,,,,
6497,3051,0,,,,,
6498,3478,0,,,,,
6499,2725,0,,,,,
6500,2022,0,,,,,
6501,1297,0,,,,,
6502,638,0,,,,,
6503,-101,0,,,,,
6504,-783,0,,,,,
6505,-1261,0,,,,,
6506,-1870,0,,,,,
6507,-2139,0,,,,,
6508,-2200,0,,,,,
6509,-2597,0,,,,,
6510,-3585,0,,,,,
6511,-4005,0,,,,,
6512,-2764,0,,,,,
6513,-1614,0,,,,,
6514,-1212,0,,,,,
6515,-671,0,,,,,
6516,-273,0,,,,,
6517,-132,0,,,,,
6518,256,0,,,,,
6519,826,0,,,,,
6520,1322,0,,,,,
6521,1590,0,,,,,
6522,1806,0,,,,,
6523,1855,0,,,,,
6524,1083,0,,,,,
6525,252,0,,,,,
6526,-1043,0,,,,,
6527,-1422,0,,,,,
6528,-1930,0,,,,,
6529,-2234,0,,,,,
6530,-2149,0,,,,,
6531,-2564,0,,,,,
6532,-2424,0,,,,,
6533,-2396,0,,,,,
6534,-2510,0,,,,,
6535,-2232,0,,,,,
6536,-1123,0,,,,,
6537,-856,0,,,,,
6538,-539,0,,,,,
6539,12,0,,,,,
6540,131,0,,,,,
6541,324,0,,,,,
6542,922,0,,,,,
6543,1214,0,,,,,
6544,975,0,,,,,
6545,523,0,,,,,
6546,343,0,,,,,
6547,367,0,,,,,
6548,-246,0,,,,,
6549,-555,0,,,,,
6550,-743,0,,,,,
6551,-1300,0,,,,,
6552,-1463,0,,,,,
6553,-1909,0,,,,,
6554,-2258,0,,,,,
6555,-2341,0,,,,,
6556,-2212,0,,,,,
6557,-1903,0,,,,,
6558,-1877,0,,,,,
6559,-1756,0,,,,,
6560,-1241,0,,,,,
6561,-892,0,,,,,
6562,-541,0,,,,,
6563,58,0,,,,,
6564,746,0,,,,,
6565,1365,0,,,,,
6566,1702,0,,,,,
6567,2187,0,,,,,
6568,1946,0,,,,,
6569,1793,0,,,,,
6570,1654,0,,,,,
6571,1479,0,,,,,
6572,797,0,,,,,
6573,448,0,,,,,
6574,185,0,,,,,
6575,-407,0,,,,,
6576,-844,0,,,,,
6577,-1217,0,,,,,
6578,-1376,0,,,,,
6579,-1290,0,,,,,
6580,-1073,0,,,,,
6581,-947,0,,,,,
6582,-228,0,,,,,
6583,262,0,,,,,
6584,362,0,,,,,
6585,607,0,,,,,
6586,947,0,,,,,
6587,1210,0,,,,,
6588,1469,0,,,,,
6589,1721,0,,,,,
6590,1733,0,,,,,
6591,1030,0,,,,,
6592,1620,0,,,,,
6593,-65,0,,,,,
6594,1738,0,,,,,
